,derived_msa-md,derived_loan_product_type,derived_ethnicity,derived_race,derived_sex,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,hoepa_status,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,income,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,submission_of_application,initially_payable_to_institution,aus-1,denial_reason-1,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,action_taken
10,99999,0,1,2,2,0,1,1,1,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,47,2,1,2,2,2,2,5,2,2,2,1,2,2,2,1,1,1,10,6223,13,79700,91,1745,2614,47,1
11,16940,2,0,1,1,0,2,3,32,1,2,2,2,105000,3,2,2,2,2,1,1,3,5,79,2,10,1,5,2,4,5,8,2,4,1,5,2,4,1,3,6,9,4686,12,76700,152,1751,1966,36,0
12,99999,4,1,1,2,0,2,1,4,2,2,2,2,35000,3,2,2,2,2,1,1,3,5,132,1,1,2,2,2,2,5,5,2,2,1,2,2,2,1,3,6,6,5545,20,79700,79,1378,2089,39,0
13,16220,2,1,1,1,0,2,3,32,1,2,2,2,95000,3,2,2,2,2,1,1,3,5,10,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,3,1,1,4341,9,75800,99,1422,1914,57,0
14,16940,2,1,1,1,0,2,3,1,1,2,2,2,185000,3,2,2,2,2,2,1,1,1,84,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,3,1,6,4237,5,76700,117,1459,1812,23,0
15,99999,4,1,1,2,0,2,1,4,2,2,2,2,115000,2,2,2,2,2,1,1,3,5,199,1,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,6,10,5933,11,79700,122,1634,3517,22,1
16,99999,0,1,1,1,0,1,1,1,1,2,2,2,445000,2,2,2,2,2,1,1,3,5,130,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,7099,29,79700,131,1731,3539,26,1
17,99999,2,1,2,2,0,2,3,32,1,2,2,2,325000,3,2,2,2,2,1,1,3,5,112,1,3,2,2,2,2,1,5,2,2,1,2,2,2,1,3,1,4,5933,11,79700,122,1634,3517,22,0
18,16940,2,1,1,2,2,1,3,1,1,2,2,2,225000,2,2,2,2,2,1,1,3,5,58,2,2,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,6053,21,76700,96,1425,2501,56,1
19,99999,2,1,1,1,0,2,3,1,1,2,2,2,125000,3,2,2,2,2,1,1,3,5,25,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,3,1,4,2343,19,79700,40,236,871,28,0
20,99999,2,1,1,0,2,1,3,1,1,2,2,2,245000,2,2,2,2,2,1,1,3,5,46,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,6854,7,79700,111,2191,3628,19,1
21,99999,0,1,2,2,3,1,1,1,1,2,2,2,275000,2,2,2,2,2,1,1,3,5,425,3,2,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,10,9871,13,79700,127,2590,3489,15,1
22,99999,2,1,1,2,0,2,3,32,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,88,1,2,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,3710,9,79700,107,1227,1621,50,1
23,99999,2,2,1,2,0,2,3,1,1,2,2,2,155000,2,2,2,2,2,1,1,3,5,150,3,3,2,1,2,2,5,6,2,2,1,2,2,2,1,1,1,10,6629,5,79700,118,1928,2633,34,1
24,99999,4,1,1,2,0,2,1,4,2,2,2,2,25000,3,2,2,2,2,1,1,3,5,98,1,1,2,2,2,2,5,5,2,2,2,1,2,2,1,3,6,9,6851,9,79700,129,1996,2300,27,0
25,16220,2,1,1,2,2,2,3,1,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,61,2,2,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4341,9,75800,99,1422,1914,57,1
26,99999,2,1,1,2,0,2,3,32,1,2,2,2,125000,3,2,2,2,2,1,1,3,5,51,1,3,2,2,2,2,5,5,2,2,1,2,2,2,1,3,1,3,4089,11,79700,84,1260,1696,37,0
27,16220,2,1,1,1,2,2,3,1,1,2,2,2,205000,2,2,2,2,2,1,1,3,5,73,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,7178,6,75800,95,2007,3182,44,1
28,99999,4,1,1,1,0,2,1,2,2,2,1,2,55000,3,2,2,2,2,1,1,3,5,89,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,3,6,1,6854,7,79700,111,2191,3628,19,0
29,99999,4,1,1,2,0,2,1,2,2,2,1,2,25000,3,2,2,2,2,1,1,3,5,33,1,1,2,2,2,2,5,5,2,2,1,2,2,2,1,3,6,1,6187,5,79700,99,1965,2799,40,0
30,99999,0,1,1,1,0,2,1,4,1,2,2,2,55000,2,2,2,2,2,1,1,3,5,47,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,6,10,3174,19,79700,85,1058,1628,44,1
31,99999,4,1,1,1,0,2,1,2,2,2,1,2,55000,3,2,2,2,2,1,1,3,5,89,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,3,6,1,6854,7,79700,111,2191,3628,19,0
32,16940,2,1,1,1,0,2,3,4,1,2,2,2,665000,3,2,2,2,2,1,1,3,5,151,9,10,2,5,2,4,5,8,2,4,1,5,2,4,1,3,6,6,7965,17,76700,128,2462,3075,38,0
33,99999,1,1,1,2,0,2,2,1,1,2,2,2,155000,3,2,2,2,2,1,1,3,5,88,1,1,2,2,2,2,5,5,2,2,2,1,2,2,1,3,1,3,3113,6,79700,80,846,1094,36,0
34,99999,4,1,1,2,0,2,1,4,2,2,1,2,205000,3,2,2,2,2,1,1,3,5,126,1,1,2,2,2,2,5,5,2,2,1,2,2,2,1,3,6,9,5933,11,79700,122,1634,3517,22,0
35,99999,0,1,1,2,0,2,1,32,1,2,2,2,465000,3,2,2,2,2,1,1,3,5,194,1,1,2,2,2,2,5,5,2,2,1,2,2,2,1,3,1,3,5933,11,79700,122,1634,3517,22,0
36,16940,0,1,1,2,0,2,1,32,1,2,2,2,85000,3,2,2,2,2,1,1,3,5,125,2,1,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,1,8555,17,76700,111,2040,2810,38,0
37,99999,2,1,1,2,0,2,3,1,1,2,2,2,225000,2,2,2,2,2,1,1,3,5,66,3,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4406,13,79700,92,1502,2229,37,1
38,99999,0,1,1,1,0,2,1,4,1,2,2,2,85000,3,2,2,2,2,1,2,3,5,122,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,6,9,3113,6,79700,80,846,1094,36,0
39,16940,2,1,1,0,0,2,3,1,1,2,2,2,135000,3,2,2,2,2,2,1,2,2,40,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,1,4237,5,76700,117,1459,1812,23,0
40,99999,0,1,1,2,0,2,1,1,1,2,2,2,405000,3,2,2,2,2,1,1,3,5,82,1,2,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,1,9871,13,79700,127,2590,3489,15,0
41,16940,0,1,0,0,0,2,1,32,1,1111,1111,1111,25000,2,1111,1111,1111,1111,1,1,1111,1111,25,1111,1111,2,5,2,4,3,8,2,4,2,5,2,4,1111,1111,1111,1111,4344,45,76700,64,922,2286,55,1
42,16940,4,1,1,1,0,2,1,32,2,1111,1111,1111,35000,3,1111,1111,1111,1111,1,1,1111,1111,39,1111,1111,2,5,2,4,5,8,2,4,1,5,2,4,1111,1111,1111,1111,1866,18,76700,96,655,897,58,0
43,16940,0,1,1,0,0,2,1,2,1,1111,1111,1111,55000,2,1111,1111,1111,1111,1,1,1111,1111,45,1111,1111,2,5,2,4,5,8,2,4,2,5,1,4,1111,1111,1111,1111,4351,15,76700,104,1042,1504,40,1
44,16940,4,1,1,1,0,2,1,32,2,1111,1111,1111,35000,2,1111,1111,1111,1111,1,1,1111,1111,87,1111,1111,2,5,2,4,5,8,2,4,1,5,2,4,1111,1111,1111,1111,5283,11,76700,138,1702,1910,19,1
45,16940,0,1,1,0,0,2,1,32,1,1111,1111,1111,45000,2,1111,1111,1111,1111,1,1,1111,1111,28,1111,1111,2,5,2,4,5,8,2,4,2,5,2,4,1111,1111,1111,1111,6174,32,76700,53,1515,2251,27,1
46,16940,0,1,0,2,0,2,1,32,1,1111,1111,1111,65000,2,1111,1111,1111,1111,1,1,1111,1111,105,1111,1111,2,2,2,2,3,3,2,2,2,1,2,2,1111,1111,1111,1111,8555,17,76700,111,2040,2810,38,1
47,16940,4,1,1,1,0,2,1,32,2,1111,1111,1111,35000,3,1111,1111,1111,1111,1,1,1111,1111,54,1111,1111,2,5,2,4,5,8,2,4,1,5,2,4,1111,1111,1111,1111,8158,9,76700,113,2682,3341,23,0
48,16940,4,0,1,0,0,2,1,32,2,1111,1111,1111,35000,2,1111,1111,1111,1111,1,1,1111,1111,65,1111,1111,1,5,1,4,5,8,1,4,2,5,1,4,1111,1111,1111,1111,2631,22,76700,123,871,1330,72,1
49,99999,0,1,1,2,0,2,1,31,1,2,2,2,275000,3,2,2,2,2,1,1,3,5,131,7,7,2,3,3,3,5,5,3,3,2,1,3,3,1,1,6,3,7081,17,79700,61,1746,2654,40,0
50,99999,0,1,1,1,1,2,1,1,1,2,2,2,215000,2,2,2,2,2,1,1,3,5,133,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4593,25,79700,83,1005,1567,38,1
51,0,3,1,1,2,0,2,4,1,1,2,2,2,285000,3,2,2,2,2,1,1,3,5,73,3,3,2,2,3,3,5,5,3,3,1,2,3,3,1,1,6,1,0,0,0,0,0,0,0,0
52,0,0,1,1,2,0,2,1,32,1,2,2,2,315000,3,2,2,2,2,2,1,1,1,143,1,2,2,2,3,3,5,5,3,3,1,2,3,3,1,1,6,3,0,0,0,0,0,0,0,0
53,99999,1,1,1,0,71,2,2,32,1,2,2,2,135000,2,2,2,2,2,1,1,3,5,47,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,3,10,3496,4,79700,112,1071,1432,49,1
54,0,0,1,1,1,0,2,1,1,1,2,2,2,215000,3,2,2,2,2,1,1,3,5,123,3,10,2,5,3,4,5,8,3,4,1,5,3,4,1,1,2,3,0,0,0,0,0,0,0,0
55,99999,0,1,1,2,0,2,1,31,1,2,2,2,175000,3,2,2,2,2,1,1,3,5,82,3,2,2,2,3,3,5,5,3,3,1,2,3,3,1,1,6,10,7245,7,79700,133,1878,2633,16,0
56,0,0,1,1,1,0,2,1,31,1,2,2,2,215000,3,2,2,2,2,1,1,3,5,59,1,10,2,5,3,4,5,8,3,4,1,5,3,4,1,1,6,3,0,0,0,0,0,0,0,0
57,99999,0,1,1,2,0,2,1,31,1,2,2,2,145000,3,2,2,2,2,1,1,3,5,56,2,9,2,2,3,3,5,5,3,3,1,2,3,3,2,1,1,10,5808,17,79700,122,1349,1907,27,0
58,99999,0,1,1,2,1,2,1,32,1,2,2,2,235000,2,2,2,2,2,1,1,3,5,137,3,3,2,2,3,3,5,5,3,3,1,2,3,3,2,1,1,10,6851,9,79700,129,1996,2300,27,1
59,99999,1,2,1,2,0,2,2,31,1,1,1,2,155000,3,2,2,2,2,1,1,3,5,18,9,9,2,1,2,2,5,5,2,2,2,1,2,2,1,1,6,10,5933,11,79700,122,1634,3517,22,0
60,99999,1,1,1,1,0,2,2,31,1,1,1,2,45000,3,2,2,2,2,1,1,3,5,27,9,9,2,5,2,4,5,8,2,4,1,5,2,4,1,1,6,10,3570,17,79700,87,815,1289,24,0
61,16220,1,1,1,2,0,2,2,31,1,1,1,2,75000,3,2,2,2,2,1,1,3,5,42,9,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,6,4,4853,6,75800,109,1332,1883,40,0
62,99999,1,1,1,1,0,2,2,31,1,1,1,2,15000,3,2,2,2,2,1,1,3,5,14,9,9,2,5,2,4,5,8,2,4,1,5,2,4,1,1,6,6,6919,3,79700,114,2321,3470,33,0
63,99999,1,1,1,2,0,2,2,31,1,1,1,2,45000,3,2,2,2,2,2,1,1,1,22,9,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,6,4,4406,13,79700,92,1502,2229,37,0
64,99999,1,1,1,2,0,2,2,31,1,1,1,2,55000,3,2,2,2,2,1,1,3,5,26,9,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,6,5,6053,6,79700,93,1656,2405,37,0
65,99999,1,1,1,2,2,2,2,31,1,1,1,2,85000,3,2,2,2,2,1,1,3,5,27,9,9,2,2,2,2,5,5,2,2,2,1,2,2,1,1,6,10,6496,9,79700,79,2153,3230,42,1
66,16940,1,1,1,0,2,2,2,31,1,1,1,2,65000,3,2,2,2,2,1,1,3,5,26,9,9,2,5,2,4,5,8,2,4,2,5,2,4,1,1,6,10,4969,26,76700,110,1365,1907,33,1
67,99999,1,1,1,2,0,2,2,31,1,1,1,2,35000,3,2,2,2,2,1,1,3,5,36,9,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,6,10,2813,5,79700,72,976,1422,55,0
68,16940,1,1,1,1,2,2,2,31,1,1,1,2,305000,3,2,2,2,2,1,1,3,5,44,9,9,2,5,2,4,5,8,2,4,1,5,2,4,1,1,6,10,5283,11,76700,138,1702,1910,19,1
69,99999,1,1,1,1,2,2,2,31,1,1,1,2,305000,3,2,2,2,2,1,1,3,5,21,9,9,2,5,2,4,5,8,2,4,1,5,2,4,1,1,6,10,7986,15,79700,120,1638,3195,24,1
70,99999,0,1,1,1,0,2,1,32,1,2,2,2,215000,3,2,2,2,2,2,1,1,1,47,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,1,7332,12,79700,99,2116,2464,17,0
71,16940,1,1,1,2,2,2,2,31,1,2,2,2,155000,2,2,2,2,2,1,1,3,5,0,3,3,2,2,2,2,5,5,2,2,1,2,2,2,1,2,1,10,8555,17,76700,111,2040,2810,38,1
72,16940,2,1,2,2,2,2,3,32,1,2,2,2,405000,2,2,2,2,2,1,1,3,5,243,3,3,2,2,2,2,5,2,2,2,1,2,2,2,1,2,1,10,5283,11,76700,138,1702,1910,19,1
73,16940,1,1,1,0,2,2,2,32,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,48,3,10,2,5,2,4,5,8,2,4,2,5,2,4,1,2,1,10,8555,17,76700,111,2040,2810,38,1
74,16940,0,1,1,2,3,2,1,31,1,2,2,2,155000,2,2,2,2,2,1,2,3,5,168,1,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,8555,17,76700,111,2040,2810,38,1
75,99999,1,1,1,0,2,2,2,32,1,2,2,2,95000,2,2,2,2,2,2,1,1,1,30,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,5147,7,79700,101,1581,2199,32,1
76,16940,0,1,1,2,1,2,1,32,1,2,2,2,135000,2,2,2,2,2,1,1,3,5,153,2,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,2,10,8555,17,76700,111,2040,2810,38,1
77,99999,0,1,1,1,0,2,1,32,1,2,2,2,95000,3,2,2,2,2,1,1,3,5,31,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,6,3,3354,9,79700,97,952,1462,72,0
78,99999,0,1,1,2,0,2,1,31,1,2,2,2,75000,3,2,2,2,2,1,3,3,5,130,1,2,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,7,2343,19,79700,40,236,871,28,0
79,99999,0,1,1,1,0,2,1,31,1,2,2,2,455000,3,2,2,2,2,1,1,3,5,378,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,6851,9,79700,129,1996,2300,27,0
80,99999,0,1,1,1,0,2,1,32,1,2,2,2,25000,3,2,2,2,2,1,1,3,5,53,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,6,3,4951,66,79700,89,1029,1593,37,0
81,0,0,1,1,0,0,2,1,31,1,2,2,2,55000,3,2,2,2,2,1,2,3,5,104,1,10,2,5,3,4,5,8,3,4,2,5,3,4,1,1,1,3,0,0,0,0,0,0,0,0
82,99999,4,1,1,2,0,2,1,4,2,2,1,2,65000,3,2,1,2,2,1,1,3,5,83,3,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,6,3,6187,5,79700,99,1965,2799,40,0
83,99999,0,1,1,0,0,2,1,2,1,2,1,2,245000,3,2,1,2,2,1,1,3,5,4,3,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,6,1,6187,5,79700,99,1965,2799,40,0
84,16940,0,1,1,1,0,2,1,1,1,2,2,1,345000,3,2,2,1,2,1,3,3,5,72,3,10,2,5,1,4,5,8,1,4,1,5,1,4,1,1,6,10,8158,9,76700,113,2682,3341,23,1
85,16220,2,1,1,1,0,2,3,1,1,2,2,2,225000,3,2,2,2,2,2,1,1,1,56,1,10,2,5,1,4,5,8,1,4,1,5,1,4,1,1,1,2,3684,10,75800,149,1253,1337,28,0
86,16940,0,0,1,1,0,2,1,32,1,2,2,2,105000,3,2,2,2,2,1,1,3,5,38,3,10,1,5,2,4,5,8,2,4,1,5,2,4,1,1,1,3,3717,36,76700,92,1006,1347,40,0
87,99999,4,1,1,2,0,2,1,31,2,2,1,2,115000,2,2,1,2,2,1,1,3,5,176,3,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,6,10,6187,5,79700,99,1965,2799,40,1
88,99999,4,1,1,2,0,2,1,2,2,2,1,2,95000,2,2,1,2,2,1,1,3,5,179,3,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,6,10,3509,13,79700,94,1099,1535,37,1
89,99999,4,1,1,0,0,2,1,2,2,2,1,2,225000,2,2,1,2,2,1,1,3,5,199,3,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,6,10,6854,7,79700,111,2191,3628,19,1
90,99999,4,1,1,2,0,2,1,4,2,2,1,2,65000,2,2,1,2,2,1,1,3,5,56,3,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,6,10,3570,17,79700,87,815,1289,24,1
91,99999,0,0,1,1,0,2,1,1,1,2,2,2,95000,3,2,2,2,2,2,1,2,1,20,9,10,11,5,2,4,5,8,2,4,1,5,2,4,1,1,6,4,2396,23,79700,107,316,862,32,0
92,16220,0,0,1,1,0,2,1,2,1,2,1,2,65000,2,2,2,1,2,1,1,3,5,85,3,10,1,5,2,4,5,8,2,4,1,5,2,4,1,1,6,10,4592,37,75800,47,859,1662,59,1
93,99999,0,1,1,2,0,2,1,31,1,2,2,2,15000,3,2,2,2,2,2,1,2,1,108,3,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,6,3,4695,26,79700,97,1113,1579,30,0
94,16940,4,1,1,2,0,2,1,2,2,2,1,2,85000,3,2,2,2,2,1,1,3,5,61,3,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,6,1,7965,17,76700,128,2462,3075,38,0
95,99999,0,1,1,1,0,2,1,1,1,2,2,2,85000,3,2,2,2,2,2,1,1,1,110,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,6,1,2003,9,79700,97,835,2099,36,0
96,99999,4,1,1,0,0,2,1,4,2,2,1,2,45000,3,2,1,2,2,1,1,3,5,60,3,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,6,4,4949,7,79700,87,1364,1964,35,0
97,16220,0,1,1,0,0,2,1,1,1,2,2,2,45000,3,2,2,2,2,2,1,2,1,24,3,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,6,4,6087,10,75800,100,1851,2487,33,0
98,99999,0,2,2,2,0,2,1,1,1,2,2,2,35000,3,2,2,2,2,2,1,2,1,27,3,3,1,2,2,2,5,1,2,2,1,2,2,2,1,1,6,1,5545,20,79700,79,1378,2089,39,0
99,99999,0,1,1,0,0,2,1,4,1,2,1,2,55000,3,2,1,2,2,1,1,3,5,66,3,3,2,2,1,1,5,5,1,1,2,2,1,1,1,1,6,3,5871,22,79700,91,1664,2331,39,0
100,16220,4,1,1,2,0,2,1,2,2,2,1,2,55000,3,2,2,1,2,1,1,3,5,68,3,3,2,2,2,2,5,5,2,2,2,1,2,2,1,1,6,4,3841,7,75800,131,1235,1220,43,0
101,99999,0,1,1,1,0,2,1,4,1,2,2,2,5000,3,2,2,2,2,2,1,2,3,31,3,10,2,5,1,4,5,8,1,4,1,5,1,4,1,1,6,9,5545,20,79700,79,1378,2089,39,0
102,99999,4,1,1,0,0,2,1,31,2,2,1,2,5000,3,2,1,2,2,1,1,3,5,43,3,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,6,9,4967,10,79700,111,1415,2123,35,0
103,16220,4,1,1,1,0,2,1,1,2,2,1,2,105000,2,2,1,2,2,1,1,3,5,194,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,6,10,5614,13,75800,87,1175,1457,38,1
104,16940,4,1,1,2,0,2,1,31,2,2,1,2,65000,2,2,1,2,2,1,1,3,5,82,3,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,6,10,7965,17,76700,128,2462,3075,38,1
105,99999,4,1,1,2,0,2,1,31,2,2,1,2,65000,2,2,1,2,2,1,1,3,5,131,3,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,6,10,4406,13,79700,92,1502,2229,37,1
106,16940,0,1,1,0,0,2,1,1,1,2,2,2,45000,2,2,2,2,2,2,1,2,1,86,3,3,2,2,2,2,5,5,2,2,2,2,2,2,1,1,6,10,4790,25,76700,72,1456,2042,33,1
107,16940,4,1,1,1,0,2,1,4,2,2,1,2,105000,2,2,1,2,2,1,1,3,5,132,3,10,2,5,1,4,5,8,1,4,1,5,2,4,1,1,6,10,8158,9,76700,113,2682,3341,23,1
108,99999,4,1,1,2,0,2,1,31,2,2,1,2,125000,2,2,1,2,2,1,1,3,5,219,3,3,2,2,1,1,5,5,1,1,1,2,1,1,1,1,6,10,5871,22,79700,91,1664,2331,39,1
109,99999,0,1,1,1,0,2,1,31,1,2,1,2,15000,2,2,1,2,2,1,1,3,5,75,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,6,10,6187,5,79700,99,1965,2799,40,1
110,99999,4,1,1,0,0,2,1,4,2,2,1,2,15000,3,2,1,2,2,1,1,3,5,32,3,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,6,3,4949,7,79700,87,1364,1964,35,0
111,99999,4,1,1,1,0,2,1,1,2,2,1,2,95000,2,2,1,2,2,1,1,3,5,79,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,6,10,6919,3,79700,114,2321,3470,33,1
112,99999,0,1,1,2,0,2,1,4,1,2,1,2,205000,2,2,1,2,2,1,1,3,5,143,3,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,6,10,6187,5,79700,99,1965,2799,40,1
113,99999,4,1,1,0,0,2,1,4,2,2,1,2,15000,3,2,1,2,2,1,1,3,5,48,3,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,6,10,6187,5,79700,99,1965,2799,40,0
114,99999,4,1,1,2,0,2,1,2,2,2,1,2,25000,3,2,1,2,2,1,1,3,5,187,3,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,6,4,4089,11,79700,84,1260,1696,37,0
115,99999,0,1,1,0,0,2,1,1,1,2,1,2,115000,3,2,1,2,2,1,1,3,5,72,3,3,2,2,2,1,5,5,2,1,2,2,2,1,1,1,6,1,6987,19,79700,112,1446,2284,25,0
116,16940,4,1,1,2,0,2,1,4,2,2,1,2,25000,2,2,1,2,2,1,1,3,5,151,3,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,6,10,1866,18,76700,96,655,897,58,1
117,16940,0,1,1,2,0,2,1,1,1,2,2,2,45000,3,2,2,2,2,2,1,2,3,56,3,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,6,1,4790,25,76700,72,1456,2042,33,0
118,16940,0,0,1,2,0,2,1,1,1,2,2,2,45000,3,2,2,2,2,2,1,2,3,52,9,9,1,1,2,2,5,5,2,1,2,1,2,2,1,1,6,10,6174,32,76700,53,1515,2251,27,0
119,16940,0,1,1,1,0,2,1,1,1,2,2,2,35000,3,2,2,2,2,1,1,3,5,42,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,6,9,8158,9,76700,113,2682,3341,23,0
